OrderID,ProductName,Discount,Sales,Profit,Quantity,SubCategory
BN-2011-7646735,"OFS-Enermax Parchment Paper, Multicolor",0.5,$17.00,-$7.00,2,Paper
AZ-2011-3304186,"OFS-Boston Highlighters, Blue",0,$57.00,$14.00,3,Art
AZ-2011-3304186,"OFS-Cardinal Binder Covers, Economy",0,$24.00,$1.00,2,Binders
AZ-2011-3304186,"OFS-Advantus Clamps, Metal",0,$39.00,$18.00,2,Fasteners
AZ-2011-3304186,"OFS-SanDisk Cards & Envelopes, Recycled",0,$242.00,$10.00,5,Paper
AZ-2011-3304186,"OFS-Eldon Lockers, Blue",0.4,$475.00,-$238.00,4,Storage
AZ-2011-3304186,"OFS-Rogers Box, Blue",0.4,$58.00,-$37.00,4,Storage
AZ-2011-3304186,"TECH-Memorex Mouse, Erganomic",0,$312.00,$12.00,12,Accessories
AZ-2011-9598217,"OFS-Acco Hole Reinforcements, Clear",0,$31.00,$1.00,5,Binders
AZ-2011-9598217,"OFS-Novimex Shipping Labels, Alphabetical",0,$65.00,$32.00,6,Labels
AZ-2011-9598217,"OFS-Fellowes Folders, Industrial",0.1,$48.00,$7.00,2,Storage
AZ-2011-9598217,"OFS-Acme Ruler, Steel",0,$81.00,$24.00,5,Supplies
BN-2011-1677989,"TECH-Panasonic Printer, Red",0.15,"$2,017.00",$0.00,9,Machines
AZ-2011-4613853,"OFS-Avery Binder Covers, Durable",0,$13.00,$2.00,1,Binders
AZ-2011-332801,"OFS-Boston Markers, Fluorescent",0,$83.00,$12.00,3,Art
AZ-2011-6557147,"OFS-Tenex File Cart, Blue",0.1,$360.00,$32.00,3,Storage
AZ-2011-804486,"OFS-BIC Highlighters, Water Color",0,$66.00,$12.00,3,Art
AZ-2011-804486,"OFS-Smead File Folder Labels, Alphabetical",0,$26.00,$12.00,3,Labels
AZ-2011-804486,"OFS-Eaton Cards & Envelopes, Multicolor",0,$186.00,$89.00,4,Paper
AZ-2011-804486,"TECH-Cisco Speaker Phone, VoIP",0,$693.00,$229.00,5,Phones
BN-2011-5751868,"TECH-Apple Office Telephone, Cordless",0.5,$238.00,$0.00,7,Phones
AZ-2011-252578,"OFS-Wilson Jones Index Tab, Economy",0,$39.00,$10.00,6,Binders
AZ-2011-252578,"TECH-Samsung Speaker Phone, VoIP",0.1,$444.00,$89.00,4,Phones
AZ-2011-643323,"OFS-Hon Legal Exhibit Labels, Adjustable",0,$18.00,$3.00,2,Labels
AZ-2011-643323,"TECH-Cisco Signal Booster, with Caller ID",0.15,$645.00,$76.00,5,Phones
BN-2011-2002150,"OFS-Sanford Pencil Sharpener, Water Color",0.5,$39.00,-$19.00,3,Art
BN-2011-7884993,"TECH-Nokia Headset, with Caller ID",0.15,$684.00,-$24.00,11,Phones
AZ-2011-5690380,"OFS-Fellowes Folders, Single Width",0,$159.00,$65.00,6,Storage
AZ-2011-1362591,"OFS-Fiskars Trimmer, Easy Grip",0,$176.00,$65.00,4,Supplies
BN-2011-5290627,"FUR-Novimex Chairmat, Red",0.6,$45.00,-$34.00,2,Chairs
AZ-2011-5098375,"FUR-Ikea 3-Shelf Cabinet, Pine",0,$719.00,$21.00,5,Bookcases
BN-2011-357064,"OFS-Cameo Peel and Seal, Set of 50",0.5,$53.00,-$36.00,5,Envelopes
AZ-2011-5098375,"OFS-KitchenAid Toaster, White",0,$334.00,$133.00,4,Appliances
AZ-2011-8844789,"FUR-Harbour Creations Executive Leather Armchair, Red",0.1,"$1,713.00",$552.00,4,Chairs
AZ-2011-8844789,"FUR-Hon Rocking Chair, Black",0.1,$808.00,$251.00,7,Chairs
BN-2011-5672017,"OFS-Stanley Pencil Sharpener, Fluorescent",0,$124.00,$40.00,5,Art
BN-2011-5672017,"OFS-Cardinal Binder, Clear",0,$120.00,$4.00,9,Binders
AZ-2011-8844789,"OFS-Cardinal Hole Reinforcements, Clear",0,$5.00,$2.00,1,Binders
BN-2011-5672017,"OFS-OIC Push Pins, Assorted Sizes",0,$25.00,$5.00,2,Fasteners
AZ-2011-8844789,"OFS-Novimex Legal Exhibit Labels, Alphabetical",0,$31.00,$6.00,3,Labels
AZ-2011-8844789,"OFS-Smead Trays, Blue",0.1,$218.00,$7.00,5,Storage
AZ-2011-4159708,"OFS-Acco Binder, Recycled",0,$16.00,$0.00,1,Binders
AZ-2011-5801302,"OFS-BIC Pencil Sharpener, Blue",0,$29.00,$12.00,1,Art
AZ-2011-5801302,"OFS-Boston Canvas, Blue",0,$161.00,$40.00,3,Art
AZ-2011-3114201,"OFS-Eldon Box, Single Width",0.1,$37.00,$8.00,4,Storage
AZ-2011-7804688,"OFS-Elite Scissors, Steel",0,$66.00,$14.00,3,Supplies
AZ-2011-2564570,"OFS-Avery Binding Machine, Clear",0,$145.00,$17.00,3,Binders
AZ-2011-6133674,"OFS-Sanford Sketch Pad, Fluorescent",0,$93.00,$44.00,2,Art
AZ-2011-1372644,"OFS-Smead Round Labels, 5000 Label Set",0,$15.00,$1.00,2,Labels
AZ-2011-7732593,"OFS-Hoover Microwave, Red",0.1,"$1,389.00",$154.00,5,Appliances
AZ-2011-1672552,"TECH-Epson Phone, Wireless",0,$162.00,$73.00,2,Machines
AZ-2011-3348631,"OFS-Eldon Lockers, Single Width",0.1,$534.00,$232.00,3,Storage
AZ-2011-3348631,"TECH-Okidata Calculator, Red",0,$99.00,$29.00,2,Machines
AZ-2011-3348631,"TECH-Apple Headset, Cordless",0,$533.00,$112.00,7,Phones
AZ-2011-821395,"OFS-Binney & Smith Sketch Pad, Water Color",0,$99.00,$33.00,2,Art
AZ-2011-821395,"TECH-Canon Fax and Copier, High-Speed",0,$379.00,$27.00,2,Copiers
AZ-2011-6843566,"OFS-Harbour Creations File Folder Labels, Laser Printer Compatible",0,$35.00,$11.00,4,Labels
AZ-2011-6843566,"TECH-Nokia Office Telephone, with Caller ID",0,$65.00,$3.00,1,Phones
AZ-2011-7976569,"TECH-Okidata Inkjet, Wireless",0.1,"$1,413.00",$503.00,5,Machines
AZ-2011-9958697,"FUR-Deflect-O Stacking Tray, Erganomic",0,$112.00,$4.00,5,Furnishings
AZ-2011-9958697,"OFS-Novimex File Folder Labels, 5000 Label Set",0,$26.00,$10.00,3,Labels
AZ-2011-6807336,"FUR-Dania Classic Bookcase, Pine",0.1,"$1,113.00",$260.00,3,Bookcases
AZ-2011-6807336,"OFS-BIC Markers, Fluorescent",0,$55.00,$4.00,2,Art
AZ-2011-6807336,"OFS-Stanley Pens, Easy-Erase",0,$31.00,$14.00,3,Art
AZ-2011-6172786,"TECH-Brother Fax and Copier, Digital",0,$382.00,$53.00,2,Copiers
AZ-2011-6172786,"TECH-Hewlett Copy Machine, Color",0,"$1,047.00",$524.00,4,Copiers
BN-2011-8990099,"FUR-Tenex Photo Frame, Black",0,$311.00,$87.00,6,Furnishings
BN-2011-8990099,"OFS-BIC Markers, Easy-Erase",0,$107.00,$30.00,4,Art
BN-2011-8990099,"OFS-BIC Markers, Water Color",0,$89.00,$31.00,3,Art
BN-2011-8990099,"OFS-Cameo Peel and Seal, Security-Tint",0,$70.00,$4.00,3,Envelopes
BN-2011-8990099,"OFS-Eaton Note Cards, Premium",0,$56.00,$17.00,2,Paper
BN-2011-8990099,"OFS-Fellowes Box, Blue",0.1,$53.00,$3.00,3,Storage
AZ-2011-3973701,"OFS-Accos Paper Clips, Assorted Sizes",0,$34.00,$0.00,3,Fasteners
AZ-2011-5289752,"OFS-Kraft Mailers, with clear poly window",0,$82.00,$20.00,2,Envelopes
AZ-2011-5289752,"TECH-Samsung Speaker Phone, Full Size",0.1,$224.00,$35.00,2,Phones
BN-2011-4790136,"OFS-Wilson Jones Binding Machine, Economy",0.5,$171.00,-$48.00,7,Binders
BN-2011-7286308,"FUR-Eldon Frame, Durable",0.5,$170.00,-$82.00,3,Furnishings
BN-2011-827720,"OFS-Sanford Pencil Sharpener, Fluorescent",0.5,$26.00,-$8.00,2,Art
BN-2011-8749099,"TECH-Epson Printer, White",0.1,$470.00,-$31.00,2,Machines
BN-2011-8234232,"OFS-Boston Pencil Sharpener, Water Color",0.5,$44.00,-$32.00,3,Art
BN-2011-8234232,"OFS-Enermax Parchment Paper, 8.5 x 11",0.5,$39.00,-$17.00,4,Paper
BN-2011-8234232,"OFS-Tenex Lockers, Wire Frame",0.5,$610.00,-$232.00,6,Storage
AZ-2011-7847155,"FUR-Deflect-O Door Stop, Duo Pack",0.3,$92.00,$8.00,3,Furnishings
AZ-2011-7847155,"OFS-Stanley Pencil Sharpener, Water Color",0,$200.00,$12.00,8,Art
AZ-2011-2112563,"OFS-Binney & Smith Highlighters, Easy-Erase",0,$51.00,$18.00,3,Art
AZ-2011-2112563,"TECH-Konica Phone, Durable",0.15,$220.00,$70.00,3,Machines
AZ-2011-2112563,"TECH-Konica Phone, White",0.15,$72.00,$17.00,1,Machines
BN-2011-1627157,"FUR-Safco Floating Shelf Set, Traditional",0.5,$197.00,-$24.00,2,Bookcases
BN-2011-1627157,"OFS-Hamilton Beach Toaster, White",0.5,$56.00,-$8.00,2,Appliances
BN-2011-1627157,"OFS-OIC Rubber Bands, 12 Pack",0.5,$41.00,-$2.00,5,Fasteners
BN-2011-1627157,"OFS-Eldon Box, Wire Frame",0.5,$19.00,-$7.00,4,Storage
BN-2011-1627157,"OFS-Fellowes Box, Industrial",0.5,$40.00,-$36.00,4,Storage
BN-2011-1627157,"OFS-Rogers File Cart, Industrial",0.5,$212.00,-$140.00,3,Storage
BN-2011-1627157,"OFS-Acme Box Cutter, Serrated",0.5,$35.00,-$19.00,2,Supplies
BN-2011-7737747,"FUR-Chromcraft Wood Table, with Bottom Storage",0.35,$627.00,-$135.00,2,Tables
AZ-2011-6296469,"OFS-Xerox Computer Printout Paper, Recycled",0.5,$53.00,-$18.00,4,Paper
AZ-2011-6532640,"OFS-Binney & Smith Canvas, Water Color",0,$109.00,$52.00,2,Art
AZ-2011-6532640,"TECH-SanDisk Router, Bluetooth",0,"$1,025.00",$400.00,4,Accessories
AZ-2011-7005483,"OFS-Binney & Smith Sketch Pad, Blue",0,$139.00,$36.00,3,Art
AZ-2011-2189408,"TECH-Samsung Headset, Cordless",0.15,$194.00,$73.00,3,Phones
BN-2011-815729,"OFS-Breville Toaster, Red",0.5,$115.00,-$39.00,3,Appliances
AZ-2011-9083887,"OFS-Wilson Jones Binder Covers, Recycled",0,$35.00,$8.00,3,Binders
AZ-2011-9083887,"OFS-Green Bar Computer Printout Paper, Multicolor",0,$62.00,$14.00,2,Paper
AZ-2011-9083887,"TECH-Nokia Office Telephone, with Caller ID",0.4,$78.00,-$47.00,2,Phones
AZ-2011-1366554,"OFS-Binney & Smith Sketch Pad, Blue",0,$510.00,$132.00,11,Art
AZ-2011-1366554,"OFS-Jiffy Peel and Seal, Recycled",0,$94.00,$16.00,5,Envelopes
AZ-2011-7326281,"OFS-Stockwell Clamps, Bulk Pack",0.1,$51.00,-$1.00,3,Fasteners
AZ-2011-3434177,"FUR-Office Star Swivel Stool, Adjustable",0,"$1,059.00",$106.00,6,Chairs
AZ-2011-3434177,"FUR-Advantus Door Stop, Erganomic",0,$87.00,$27.00,2,Furnishings
AZ-2011-3434177,"OFS-Fellowes File Cart, Industrial",0,$965.00,$125.00,7,Storage
BN-2011-5141814,"OFS-Rogers Box, Single Width",0.4,$43.00,-$20.00,3,Storage
AZ-2011-6212291,"OFS-Kleencut Box Cutter, High Speed",0,$139.00,$0.00,4,Supplies
AZ-2011-309750,"OFS-Sanford Canvas, Easy-Erase",0,$457.00,$59.00,9,Art
AZ-2011-309750,"OFS-Green Bar Note Cards, Premium",0,$238.00,$86.00,8,Paper
AZ-2011-309750,"OFS-Xerox Memo Slips, Multicolor",0,$15.00,$0.00,1,Paper
BN-2011-553410,"FUR-Sauder 3-Shelf Cabinet, Mobile",0.5,$508.00,-$91.00,6,Bookcases
BN-2011-553410,"OFS-Wilson Jones Hole Reinforcements, Economy",0.5,$5.00,$0.00,2,Binders
BN-2011-553410,"OFS-Advantus Paper Clips, Assorted Sizes",0.5,$11.00,-$8.00,2,Fasteners
AZ-2011-1474073,"OFS-Acco Hole Reinforcements, Clear",0,$24.00,$1.00,4,Binders
AZ-2011-1474073,"OFS-Acco Hole Reinforcements, Economy",0,$47.00,$4.00,7,Binders
BN-2011-5294325,"OFS-Binney & Smith Markers, Blue",0,$24.00,$5.00,1,Art
BN-2011-5294325,"OFS-Binney & Smith Pencil Sharpener, Water Color",0,$60.00,$14.00,2,Art
BN-2011-5294325,"OFS-Rogers File Cart, Single Width",0.4,$256.00,-$102.00,3,Storage
BN-2011-5294325,"TECH-Belkin Memory Card, Programmable",0,$698.00,$209.00,6,Accessories
BN-2011-5294325,"TECH-Samsung Audio Dock, with Caller ID",0.4,$601.00,-$371.00,6,Phones
AZ-2011-8742773,"OFS-Boston Pens, Blue",0,$43.00,$1.00,3,Art
AZ-2011-8973571,"OFS-Tenex Folders, Blue",0,$46.00,$15.00,2,Storage
AZ-2011-8973571,"OFS-Tenex Lockers, Single Width",0,"$2,859.00",$171.00,14,Storage
AZ-2011-8973571,"OFS-Fiskars Letter Opener, High Speed",0,$164.00,$6.00,6,Supplies
AZ-2011-3247022,"FUR-Dania Floating Shelf Set, Metal",0.1,$608.00,$189.00,4,Bookcases
AZ-2011-3247022,"OFS-BIC Highlighters, Water Color",0.1,$159.00,$14.00,8,Art
AZ-2011-3247022,"OFS-Avery 3-Hole Punch, Clear",0.1,$123.00,$4.00,5,Binders
AZ-2011-3247022,"OFS-Rogers File Cart, Single Width",0.1,$255.00,$45.00,2,Storage
AZ-2011-2598415,"FUR-Safco Floating Shelf Set, Pine",0.1,$713.00,$40.00,4,Bookcases
AZ-2011-2598415,"FUR-Bevis Coffee Table, with Bottom Storage",0.35,$827.00,-$395.00,4,Tables
AZ-2011-2598415,"OFS-Breville Coffee Grinder, White",0.1,$324.00,-$25.00,6,Appliances
AZ-2011-2598415,"OFS-Cardinal 3-Hole Punch, Clear",0,$141.00,$30.00,5,Binders
AZ-2011-2598415,"OFS-Ibico Hole Reinforcements, Recycled",0,$44.00,$14.00,6,Binders
BN-2011-602308,"OFS-Cameo Clasp Envelope, Recycled",0.5,$46.00,-$38.00,11,Envelopes
AZ-2011-4835209,"OFS-Advantus Rubber Bands, Bulk Pack",0,$100.00,$33.00,6,Fasteners
AZ-2011-5869323,"TECH-Logitech Mouse, Erganomic",0,$54.00,$12.00,2,Accessories
BN-2011-6162681,"FUR-Hon Computer Table, Adjustable Height",0.35,"$2,229.00",-$754.00,7,Tables
BN-2011-764592,"OFS-Fellowes Trays, Wire Frame",0.4,$102.00,-$25.00,3,Storage
BN-2011-764592,"TECH-Brother Copy Machine, Laser",0,$524.00,$5.00,2,Copiers
AZ-2011-3515834,"OFS-Avery Binder Covers, Economy",0,$22.00,$7.00,2,Binders
AZ-2011-3846849,"OFS-Fellowes Shelving, Wire Frame",0,$512.00,$210.00,9,Storage
AZ-2011-3846849,"TECH-Enermax Numeric Keypad, Bluetooth",0,$806.00,$185.00,14,Accessories
AZ-2011-3846849,"TECH-SanDisk Memory Card, Bluetooth",0,$450.00,$58.00,4,Accessories
AZ-2011-1723003,"OFS-Cardinal Binding Machine, Durable",0,$103.00,$36.00,2,Binders
AZ-2011-2820672,"TECH-Apple Speaker Phone, Full Size",0.15,$212.00,$70.00,2,Phones
AZ-2011-5002447,"FUR-Ikea Classic Bookcase, Traditional",0.5,"$1,029.00",-$247.00,5,Bookcases
AZ-2011-1655349,"OFS-Cardinal 3-Hole Punch, Economy",0,$58.00,$26.00,2,Binders
AZ-2011-1655349,"OFS-Cameo Peel and Seal, Security-Tint",0,$140.00,$8.00,6,Envelopes
AZ-2011-5002447,"OFS-Wilson Jones 3-Hole Punch, Economy",0.5,$28.00,-$10.00,2,Binders
AZ-2011-5002447,"OFS-Kraft Interoffice Envelope, with clear poly window",0.5,$25.00,-$6.00,1,Envelopes
BN-2011-9771202,"FUR-SAFCO Executive Leather Armchair, Adjustable",0.1,"$1,253.00",-$42.00,3,Chairs
BN-2011-8337636,"FUR-Tenex Stacking Tray, Durable",0.2,$101.00,$5.00,5,Furnishings
BN-2011-8337636,"OFS-Hoover Toaster, Red",0.5,$125.00,-$105.00,3,Appliances
BN-2011-8337636,"OFS-Cardinal Binding Machine, Economy",0.5,$50.00,-$22.00,2,Binders
BN-2011-8337636,"OFS-Eaton Cards & Envelopes, Recycled",0.5,$90.00,$0.00,4,Paper
AZ-2011-3020021,"OFS-KitchenAid Stove, Red",0.1,"$2,053.00",$410.00,4,Appliances
AZ-2011-3020021,"OFS-SanDisk Memo Slips, 8.5 x 11",0.1,$57.00,$4.00,3,Paper
AZ-2011-1332474,"OFS-Eldon Trays, Wire Frame",0.4,$56.00,-$1.00,2,Storage
BN-2011-8337636,"TECH-Belkin Router, Bluetooth",0.5,$388.00,-$357.00,3,Accessories
BN-2011-8337636,"TECH-Epson Phone, Durable",0.5,$243.00,-$175.00,6,Machines
AZ-2011-1332474,"TECH-Brother Ink, Laser",0,$442.00,$0.00,3,Copiers
BN-2011-4249147,"OFS-Cuisinart Blender, Silver",0.1,$122.00,-$8.00,2,Appliances
BN-2011-4249147,"OFS-Binney & Smith Markers, Fluorescent",0,$330.00,$89.00,13,Art
BN-2011-7796258,"TECH-Belkin Router, Bluetooth",0.5,$388.00,-$357.00,3,Accessories
AZ-2011-6122805,"OFS-Rogers Folders, Single Width",0,$123.00,$10.00,4,Storage
AZ-2011-7014445,"OFS-Breville Coffee Grinder, White",0,$60.00,$2.00,1,Appliances
AZ-2011-7014445,"OFS-Boston Highlighters, Water Color",0,$44.00,$8.00,2,Art
AZ-2011-8121091,"OFS-Avery Color Coded Labels, 5000 Label Set",0,$14.00,$5.00,1,Labels
AZ-2011-8223268,"OFS-Boston Canvas, Blue",0,$322.00,$80.00,6,Art
AZ-2011-2948812,"OFS-BIC Markers, Water Color",0,$237.00,$83.00,8,Art
AZ-2011-2948812,"OFS-Wilson Jones Binder Covers, Recycled",0,$104.00,$25.00,9,Binders
AZ-2011-2948812,"OFS-Advantus Clamps, Metal",0,$58.00,$27.00,3,Fasteners
AZ-2011-2948812,"OFS-Eldon Box, Industrial",0.1,$29.00,$9.00,3,Storage
AZ-2011-2948812,"OFS-Kleencut Box Cutter, High Speed",0,$104.00,$0.00,3,Supplies
AZ-2011-2948812,"TECH-Epson Card Printer, Durable",0.15,$578.00,$129.00,4,Machines
AZ-2011-2179552,"FUR-Lesro Wood Table, Fully Assembled",0.1,"$1,266.00",$323.00,3,Tables
BN-2011-9297999,"OFS-Tenex File Cart, Single Width",0.5,$135.00,-$8.00,2,Storage
AZ-2011-9876342,"OFS-SanDisk Computer Printout Paper, 8.5 x 11",0,$238.00,$26.00,7,Paper
BN-2011-28993,"FUR-Dania Floating Shelf Set, Metal",0,$506.00,$192.00,3,Bookcases
BN-2011-28993,"FUR-Advantus Clock, Duo Pack",0.3,$144.00,-$37.00,4,Furnishings
BN-2011-28993,"OFS-Cameo Manila Envelope, Security-Tint",0,$118.00,$58.00,4,Envelopes
AZ-2011-3308302,"OFS-Smead Trays, Blue",0.1,$131.00,$4.00,3,Storage
AZ-2011-3308302,"OFS-Kleencut Scissors, Serrated",0,$152.00,$12.00,8,Supplies
AZ-2011-3308302,"TECH-Apple Office Telephone, VoIP",0.15,$222.00,$60.00,4,Phones
AZ-2011-981373,"FUR-Office Star Rocking Chair, Red",0.1,$127.00,$44.00,1,Chairs
AZ-2011-981373,"OFS-Kraft Peel and Seal, Security-Tint",0,$92.00,$15.00,4,Envelopes
AZ-2011-7200468,"OFS-Tenex File Cart, Blue",0.1,$599.00,$53.00,5,Storage
AZ-2011-2118516,"OFS-Enermax Note Cards, 8.5 x 11",0,$85.00,$36.00,3,Paper
AZ-2011-2118516,"OFS-Green Bar Cards & Envelopes, Premium",0,$145.00,$45.00,3,Paper
AZ-2011-2118516,"OFS-Elite Letter Opener, High Speed",0,$53.00,$22.00,2,Supplies
AZ-2011-4872140,"OFS-Ibico Binder Covers, Clear",0,$39.00,$3.00,3,Binders
AZ-2011-4599404,"OFS-BIC Pencil Sharpener, Easy-Erase",0,$146.00,$7.00,5,Art
BN-2011-4708578,"OFS-Avery Binding Machine, Durable",0,$151.00,$9.00,3,Binders
BN-2011-4708578,"OFS-Fellowes File Cart, Single Width",0.4,$165.00,-$110.00,2,Storage
BN-2011-4708578,"TECH-Brother Personal Copier, Digital",0,$713.00,$14.00,5,Copiers
AZ-2011-1240916,"OFS-Breville Toaster, Black",0,$152.00,$44.00,2,Appliances
AZ-2011-1240916,"TECH-Motorola Headset, with Caller ID",0,$957.00,$316.00,12,Phones
AZ-2011-2143841,"FUR-Rubbermaid Frame, Durable",0.1,$289.00,$48.00,3,Furnishings
AZ-2011-2143841,"OFS-Avery Index Tab, Clear",0.1,$10.00,$2.00,2,Binders
AZ-2011-2143841,"OFS-Cardinal Binder Covers, Recycled",0.1,$56.00,$22.00,5,Binders
AZ-2011-2143841,"OFS-Wilson Jones 3-Hole Punch, Economy",0.1,$25.00,$6.00,1,Binders
AZ-2011-2875746,"OFS-Cameo Business Envelopes, Recycled",0,$79.00,$35.00,5,Envelopes
AZ-2011-2143841,"TECH-Enermax Mouse, Programmable",0.1,$113.00,-$13.00,3,Accessories
AZ-2011-2143841,"TECH-Canon Fax Machine, Laser",0.1,$860.00,$0.00,3,Copiers
AZ-2011-1584049,"FUR-Office Star Steel Folding Chair, Red",0.2,$147.00,-$15.00,2,Chairs
AZ-2011-1584049,"TECH-Sharp Fax and Copier, Digital",0,$336.00,$114.00,2,Copiers
AZ-2011-1584049,"TECH-Samsung Office Telephone, with Caller ID",0.1,$59.00,$8.00,1,Phones
AZ-2011-5917724,"OFS-Hoover Stove, Red",0.1,$512.00,$227.00,1,Appliances
AZ-2011-5917724,"OFS-Rogers Folders, Wire Frame",0.1,$80.00,$1.00,3,Storage
BN-2011-8607391,"TECH-Canon Copy Machine, Digital",0.15,$668.00,-$31.00,3,Copiers
AZ-2011-1116129,"OFS-Avery Removable Labels, Alphabetical",0,$32.00,$6.00,3,Labels
BN-2011-2203231,"OFS-Tenex Shelving, Single Width",0.6,$44.00,-$38.00,2,Storage
AZ-2011-8788804,"OFS-Boston Highlighters, Easy-Erase",0,$38.00,$8.00,2,Art
AZ-2011-8788804,"OFS-Enermax Parchment Paper, 8.5 x 11",0,$215.00,$60.00,11,Paper
AZ-2011-1174243,"FUR-Safco Stackable Bookrack, Pine",0.1,$541.00,$156.00,4,Bookcases
BN-2011-1694636,"OFS-KitchenAid Microwave, Red",0.1,$838.00,-$28.00,3,Appliances
BN-2011-4315830,"OFS-Cardinal Binder Covers, Economy",0,$48.00,$2.00,4,Binders
BN-2011-4315830,"OFS-Ibico Binder Covers, Durable",0,$45.00,$5.00,3,Binders
BN-2011-4315830,"OFS-OIC Clamps, 12 Pack",0,$58.00,$29.00,3,Fasteners
BN-2011-4315830,"OFS-Tenex Lockers, Blue",0.4,$490.00,-$114.00,4,Storage
AZ-2011-8128618,"OFS-Avery Hole Reinforcements, Durable",0,$18.00,$6.00,3,Binders
AZ-2011-4087409,"FUR-Ikea Classic Bookcase, Metal",0,"$2,056.00",$391.00,5,Bookcases
AZ-2011-8824972,"OFS-Advantus Clamps, Assorted Sizes",0,$201.00,$26.00,12,Fasteners
AZ-2011-8824972,"OFS-Rogers Box, Industrial",0,$73.00,$0.00,3,Storage
AZ-2011-9119536,"OFS-SanDisk Message Books, 8.5 x 11",0,$112.00,$55.00,4,Paper
AZ-2011-9119536,"OFS-Smead Lockers, Industrial",0.4,$239.00,-$48.00,2,Storage
AZ-2011-9350558,"FUR-Dania Stackable Bookrack, Mobile",0.1,$438.00,$165.00,4,Bookcases
AZ-2011-9350558,"FUR-Sauder Corner Shelving, Metal",0.1,$264.00,$56.00,2,Bookcases
AZ-2011-555801,"OFS-Stanley Highlighters, Fluorescent",0,$48.00,$18.00,3,Art
AZ-2011-555801,"OFS-Acco 3-Hole Punch, Economy",0,$271.00,$51.00,9,Binders
AZ-2011-6646927,"OFS-Boston Canvas, Fluorescent",0,$220.00,$39.00,4,Art
AZ-2011-6646927,"OFS-Boston Pencil Sharpener, Water Color",0,$58.00,$8.00,2,Art
AZ-2011-6646927,"OFS-Eldon Box, Blue",0.1,$37.00,$6.00,4,Storage
AZ-2011-1335871,"OFS-Tenex File Cart, Industrial",0.1,$241.00,$24.00,2,Storage
AZ-2011-4229445,"TECH-Nokia Smart Phone, Full Size",0,$636.00,$273.00,1,Phones
AZ-2011-5228035,"OFS-Advantus Push Pins, Assorted Sizes",0,$36.00,$7.00,3,Fasteners
AZ-2011-96343,"OFS-Rogers Folders, Wire Frame",0.5,$15.00,-$12.00,1,Storage
AZ-2011-96343,"OFS-Tenex Shelving, Blue",0.5,$82.00,-$74.00,3,Storage
AZ-2011-96343,"TECH-Memorex Router, Bluetooth",0.5,$739.00,-$177.00,6,Accessories
BN-2011-7723992,"TECH-Samsung Signal Booster, with Caller ID",0.15,$348.00,-$61.00,3,Phones
AZ-2011-6268545,"OFS-Hamilton Beach Microwave, White",0,$561.00,$34.00,2,Appliances
AZ-2011-6268545,"TECH-Sharp Ink, Laser",0,$249.00,$40.00,2,Copiers
AZ-2011-7695869,"OFS-Tenex Shelving, Industrial",0.1,$99.00,$10.00,2,Storage
AZ-2011-1253407,"FUR-Office Star Bag Chairs, Set of Two",0.5,$87.00,-$78.00,3,Chairs
BN-2011-5228628,"FUR-Advantus Frame, Black",0.3,$156.00,-$22.00,2,Furnishings
AZ-2011-310635,"OFS-Acco 3-Hole Punch, Durable",0,$63.00,$26.00,2,Binders
AZ-2011-310635,"TECH-Panasonic Receipt Printer, Durable",0,$605.00,$266.00,5,Machines
AZ-2011-6819869,"OFS-Ibico 3-Hole Punch, Clear",0,$90.00,$36.00,3,Binders
BN-2011-8274717,"FUR-Tenex Clock, Black",0.3,$106.00,-$8.00,3,Furnishings
BN-2011-3154402,"FUR-Harbour Creations Executive Leather Armchair, Adjustable",0.5,$714.00,-$143.00,3,Chairs
BN-2011-3154402,"OFS-Fellowes Folders, Industrial",0.5,$27.00,-$15.00,2,Storage
AZ-2011-8734686,"OFS-Acme Trimmer, Serrated",0,$206.00,$25.00,5,Supplies
BN-2011-2650591,"OFS-Xerox Note Cards, Recycled",0,$210.00,$42.00,8,Paper
BN-2011-2650591,"TECH-Epson Inkjet, Wireless",0.15,$524.00,-$25.00,2,Machines
BN-2011-5897988,"FUR-Ikea Library with Doors, Metal",0,"$1,814.00",$653.00,5,Bookcases
BN-2011-5897988,"OFS-Eldon Folders, Wire Frame",0.1,$29.00,$0.00,2,Storage
BN-2011-5897988,"TECH-Sharp Ink, Laser",0,$373.00,$60.00,3,Copiers
BN-2011-5897988,"TECH-Motorola Signal Booster, Cordless",0.1,$263.00,$102.00,2,Phones
AZ-2011-8968615,"FUR-Sauder 3-Shelf Cabinet, Mobile",0,$338.00,$139.00,2,Bookcases
AZ-2011-9703855,"OFS-Rogers Trays, Blue",0.1,$278.00,$62.00,5,Storage
AZ-2011-9703855,"TECH-Okidata Calculator, White",0.1,$411.00,-$37.00,9,Machines
AZ-2011-9528187,"OFS-Novimex Legal Exhibit Labels, 5000 Label Set",0,$119.00,$16.00,11,Labels
AZ-2011-9747557,"OFS-Jiffy Clasp Envelope, Set of 50",0,$17.00,$8.00,2,Envelopes
BN-2011-2779245,"TECH-Nokia Office Telephone, Cordless",0.15,$347.00,-$25.00,6,Phones
AZ-2011-9528187,"TECH-Motorola Office Telephone, Full Size",0,$73.00,$23.00,1,Phones
AZ-2011-9777525,"OFS-Avery Binder Covers, Clear",0,$32.00,$7.00,3,Binders
